Year CollectionDate Gene Subtype Syn Distance Outlier
2010 2010.422 1-PB2 H3N2 S 45 no
2010 2009.592 1-PB2 H3N2 S 43 no
2010 2010.025 1-PB2 H3N2 S 39 no
2010 2010.433 1-PB2 H3N2 S 45 no
2010 2009.567 1-PB2 H3N2 S 43 no
2010 2010.367 1-PB2 H3N2 S 44 no
2010 2009.94 1-PB2 H3N2 S 48 no
2010 2009.578 1-PB2 H3N2 S 46 no
2010 2010.403 1-PB2 H3N2 S 46 no
2010 2010.381 1-PB2 H3N2 S 52 no
2010 2009.575 1-PB2 H3N2 S 42 no
2010 2009.542 1-PB2 H3N2 S 41 no
2010 2010.227 1-PB2 H3N2 S 43 no
2010 2010.449 1-PB2 H3N2 S 46 no
2010 2010.419 1-PB2 H3N2 S 45 no
2010 2009.531 1-PB2 H3N2 S 43 no
2010 2010.359 1-PB2 H3N2 S 42 no
2010 2009.583 1-PB2 H3N2 S 42 no
2010 2010.301 1-PB2 H3N2 S 48 no
2010 2010.381 1-PB2 H3N2 S 52 no
2010 2010.468 1-PB2 H3N2 S 41 no
2010 2009.572 1-PB2 H3N2 S 45 no
2010 2010.499 1-PB2 H3N2 S 51 no
2010 2009.578 1-PB2 H3N2 S 41 no
2010 2010.43 1-PB2 H3N2 S 45 no
2010 2009.512 1-PB2 H3N2 S 42 no
2010 2010.427 1-PB2 H3N2 S 45 no
2010 2009.575 1-PB2 H3N2 S 43 no
2010 2010.427 1-PB2 H3N2 S 44 no
2010 2010 1-PB2 H3N2 S 45 no
2010 2009.8 1-PB2 H3N2 S 46 no
2010 2010.068 1-PB2 H3N2 S 42 no
2010 2009.551 1-PB2 H3N2 S 41 no
2010 2009.844 1-PB2 H3N2 S 47 no
2010 2009.54 1-PB2 H3N2 S 42 no
2010 2010.427 1-PB2 H3N2 S 46 no
2010 2009.551 1-PB2 H3N2 S 42 no
2010 2009.534 1-PB2 H3N2 S 42 no
2011 2010.816 1-PB2 H3N2 S 51 no
2011 2010.816 1-PB2 H3N2 S 51 no
2011 2010.937 1-PB2 H3N2 S 52 no
2011 2010.803 1-PB2 H3N2 S 50 no
2011 2011.381 1-PB2 H3N2 S 53 no
2011 2010.86 1-PB2 H3N2 S 49 no
2011 2010.904 1-PB2 H3N2 S 46 no
2011 2010.745 1-PB2 H3N2 S 41 no
2011 2010.69 1-PB2 H3N2 S 46 no
2011 2010.671 1-PB2 H3N2 S 51 no
2011 2010.586 1-PB2 H3N2 S 50 no
2011 2011.474 1-PB2 H3N2 S 43 no
2011 2010.699 1-PB2 H3N2 S 47 no
2011 2010.852 1-PB2 H3N2 S 50 no
2011 2010.819 1-PB2 H3N2 S 50 no
2011 2011.005 1-PB2 H3N2 S 43 no
2011 2010.967 1-PB2 H3N2 S 49 no
2011 2010.967 1-PB2 H3N2 S 52 no
2011 2011.334 1-PB2 H3N2 S 46 no
2011 2010.775 1-PB2 H3N2 S 55 no
2011 2011.101 1-PB2 H3N2 S 51 no
2011 2010.836 1-PB2 H3N2 S 46 no
2011 2011.219 1-PB2 H3N2 S 55 no
2011 2011.121 1-PB2 H3N2 S 44 no
2011 2011.153 1-PB2 H3N2 S 44 no
2011 2010.608 1-PB2 H3N2 S 46 no
2011 2010.794 1-PB2 H3N2 S 51 no
2011 2010.616 1-PB2 H3N2 S 51 no
2011 2011.244 1-PB2 H3N2 S 55 no
2011 2011.419 1-PB2 H3N2 S 43 no
2011 2010.794 1-PB2 H3N2 S 46 no
2011 2010.762 1-PB2 H3N2 S 46 no
2011 2010.929 1-PB2 H3N2 S 46 no
2011 2010.822 1-PB2 H3N2 S 50 no
2011 2011.055 1-PB2 H3N2 S 49 no
2011 2010.973 1-PB2 H3N2 S 52 no
2011 2010.975 1-PB2 H3N2 S 47 no
2011 2011.033 1-PB2 H3N2 S 50 no
2011 2010.805 1-PB2 H3N2 S 50 no
2011 2011.055 1-PB2 H3N2 S 45 no
2011 2010.877 1-PB2 H3N2 S 47 no
2011 2010.844 1-PB2 H3N2 S 51 no
2011 2010.841 1-PB2 H3N2 S 51 no
2011 2011.49 1-PB2 H3N2 S 45 no
2011 2010.693 1-PB2 H3N2 S 51 no
2011 2010.858 1-PB2 H3N2 S 51 no
2011 2010.819 1-PB2 H3N2 S 46 no
2011 2011 1-PB2 H3N2 S 45 no
2011 2011.033 1-PB2 H3N2 S 44 no
2011 2011.142 1-PB2 H3N2 S 44 no
2012 2011.715 1-PB2 H3N2 S 53 no
2012 2011.699 1-PB2 H3N2 S 50 no
2012 2011.638 1-PB2 H3N2 S 51 no
2012 2011.627 1-PB2 H3N2 S 53 no
2012 2012.033 1-PB2 H3N2 S 44 no
2012 2012.448 1-PB2 H3N2 S 61 no
2012 2011.567 1-PB2 H3N2 S 278 yes
2012 2012.194 1-PB2 H3N2 S 53 no
2012 2011.583 1-PB2 H3N2 S 54 no
2012 2011.967 1-PB2 H3N2 S 54 no
2012 2012.164 1-PB2 H3N2 S 55 no
2012 2011.792 1-PB2 H3N2 S 56 no
2012 2012.276 1-PB2 H3N2 S 54 no
2012 2011.619 1-PB2 H3N2 S 45 no
2012 2012.423 1-PB2 H3N2 S 56 no
2012 2011.682 1-PB2 H3N2 S 54 no
2012 2011.877 1-PB2 H3N2 S 54 no
2012 2011.871 1-PB2 H3N2 S 53 no
2012 2011.91 1-PB2 H3N2 S 45 no
2012 2012.208 1-PB2 H3N2 S 58 no
2012 2012.066 1-PB2 H3N2 S 56 no
2012 2011.63 1-PB2 H3N2 S 58 no
2012 2011.874 1-PB2 H3N2 S 57 no
2012 2011.679 1-PB2 H3N2 S 57 no
2012 2011.718 1-PB2 H3N2 S 57 no
2012 2011.847 1-PB2 H3N2 S 44 no
2012 2011.641 1-PB2 H3N2 S 56 no
2012 2011.509 1-PB2 H3N2 S 51 no
2012 2011.509 1-PB2 H3N2 S 51 no
2012 2011.523 1-PB2 H3N2 S 48 no
2012 2012.011 1-PB2 H3N2 S 60 no
2012 2012.022 1-PB2 H3N2 S 43 no
2012 2012.352 1-PB2 H3N2 S 63 no
2012 2011.701 1-PB2 H3N2 S 57 no
2012 2012.093 1-PB2 H3N2 S 61 no
2012 2012.412 1-PB2 H3N2 S 56 no
2012 2011.567 1-PB2 H3N2 S 278 yes
2012 2011.701 1-PB2 H3N2 S 55 no
2012 2012.377 1-PB2 H3N2 S 56 no
2012 2012.287 1-PB2 H3N2 S 53 no
2012 2011.762 1-PB2 H3N2 S 52 no
2012 2012 1-PB2 H3N2 S 44 no
2012 2012.178 1-PB2 H3N2 S 54 no
2012 2011.811 1-PB2 H3N2 S 58 no
2012 2011.783 1-PB2 H3N2 S 51 no
2012 2012 1-PB2 H3N2 S 46 no
2012 2012.123 1-PB2 H3N2 S 53 no
2012 2011.814 1-PB2 H3N2 S 46 no
2012 2012.049 1-PB2 H3N2 S 52 no
2012 2011.699 1-PB2 H3N2 S 57 no
2013 2013.052 1-PB2 H3N2 S 65 no
2013 2013 1-PB2 H3N2 S 65 no
2013 2012.833 1-PB2 H3N2 S 60 no
2013 2012.574 1-PB2 H3N2 S 288 yes
2013 2012.623 1-PB2 H3N2 S 280 yes
2013 2012.828 1-PB2 H3N2 S 58 no
2013 2012.967 1-PB2 H3N2 S 55 no
2013 2012.768 1-PB2 H3N2 S 57 no
2013 2012.795 1-PB2 H3N2 S 57 no
2013 2013.044 1-PB2 H3N2 S 59 no
2013 2013.022 1-PB2 H3N2 S 60 no
2013 2013.063 1-PB2 H3N2 S 60 no
2013 2013.197 1-PB2 H3N2 S 55 no
2013 2012.932 1-PB2 H3N2 S 58 no
2013 2012.59 1-PB2 H3N2 S 50 no
2013 2013 1-PB2 H3N2 S 60 no
2013 2012.913 1-PB2 H3N2 S 55 no
2013 2012.918 1-PB2 H3N2 S 56 no
2013 2012.718 1-PB2 H3N2 S 59 no
2013 2012.913 1-PB2 H3N2 S 56 no
2013 2013.455 1-PB2 H3N2 S 57 no
2013 2012.954 1-PB2 H3N2 S 58 no
2013 2012.639 1-PB2 H3N2 S 289 yes
2013 2013.041 1-PB2 H3N2 S 59 no
2013 2013.016 1-PB2 H3N2 S 53 no
2013 2012.844 1-PB2 H3N2 S 57 no
2013 2012.527 1-PB2 H3N2 S 289 yes
2013 2012.699 1-PB2 H3N2 S 56 no
2013 2013.137 1-PB2 H3N2 S 62 no
2013 2012.981 1-PB2 H3N2 S 56 no
2013 2013.038 1-PB2 H3N2 S 59 no
2013 2013.036 1-PB2 H3N2 S 60 no
2013 2013.079 1-PB2 H3N2 S 60 no
2013 2012.885 1-PB2 H3N2 S 58 no
2013 2013.058 1-PB2 H3N2 S 58 no
2013 2013.074 1-PB2 H3N2 S 61 no
2013 2013.058 1-PB2 H3N2 S 61 no
2013 2012.754 1-PB2 H3N2 S 57 no
2013 2012.902 1-PB2 H3N2 S 54 no
2013 2012.59 1-PB2 H3N2 S 288 yes
2013 2013.003 1-PB2 H3N2 S 57 no
2013 2013 1-PB2 H3N2 S 59 no
2013 2012.997 1-PB2 H3N2 S 62 no
2013 2013.033 1-PB2 H3N2 S 58 no
2013 2012.932 1-PB2 H3N2 S 59 no
2013 2013.022 1-PB2 H3N2 S 59 no
2013 2012.989 1-PB2 H3N2 S 61 no
2013 2012.907 1-PB2 H3N2 S 61 no
2013 2013.005 1-PB2 H3N2 S 59 no
2013 2013.027 1-PB2 H3N2 S 59 no
2014 2014.285 1-PB2 H3N2 S 61 no
2014 2014.499 1-PB2 H3N2 S 52 no
2014 2014.014 1-PB2 H3N2 S 50 yes
2014 2014.37 1-PB2 H3N2 S 61 no
2014 2013.866 1-PB2 H3N2 S 52 no
2014 2014.438 1-PB2 H3N2 S 64 no
2014 2014 1-PB2 H3N2 S 61 no
2014 2013.751 1-PB2 H3N2 S 60 no
2014 2013.515 1-PB2 H3N2 S 58 no
2014 2014.058 1-PB2 H3N2 S 64 no
2014 2013.507 1-PB2 H3N2 S 53 no
2014 2014.326 1-PB2 H3N2 S 64 no
2014 2013.97 1-PB2 H3N2 S 64 no
2014 2014.348 1-PB2 H3N2 S 65 no
2014 2014.178 1-PB2 H3N2 S 60 no
2014 2014.11 1-PB2 H3N2 S 52 no
2014 2014.186 1-PB2 H3N2 S 60 no
2014 2014.148 1-PB2 H3N2 S 54 no
2014 2013.619 1-PB2 H3N2 S 61 no
2014 2014.129 1-PB2 H3N2 S 60 no
2014 2014.326 1-PB2 H3N2 S 53 no
2014 2014.49 1-PB2 H3N2 S 66 no
2014 2014.285 1-PB2 H3N2 S 63 no
2014 2014 1-PB2 H3N2 S 51 no
2014 2013.964 1-PB2 H3N2 S 63 no
2014 2014.203 1-PB2 H3N2 S 63 no
2014 2014.099 1-PB2 H3N2 S 51 no
2014 2013.52 1-PB2 H3N2 S 59 no
2014 2014.162 1-PB2 H3N2 S 64 no
2014 2013.945 1-PB2 H3N2 S 64 no
2014 2013.562 1-PB2 H3N2 S 58 no
2014 2014.085 1-PB2 H3N2 S 50 yes
2014 2013.507 1-PB2 H3N2 S 59 no
2014 2013.515 1-PB2 H3N2 S 50 yes
2014 2013.904 1-PB2 H3N2 S 48 yes
2014 2014.32 1-PB2 H3N2 S 62 no
2014 2013.871 1-PB2 H3N2 S 62 no
2014 2014.329 1-PB2 H3N2 S 63 no
2014 2013.704 1-PB2 H3N2 S 61 no
2014 2014.082 1-PB2 H3N2 S 52 no
2014 2014 1-PB2 H3N2 S 63 no
2014 2013.518 1-PB2 H3N2 S 62 no
2014 2014.222 1-PB2 H3N2 S 59 no
2014 2013.948 1-PB2 H3N2 S 64 no
2014 2013.811 1-PB2 H3N2 S 51 no
2014 2013.948 1-PB2 H3N2 S 64 no
2014 2014.099 1-PB2 H3N2 S 63 no
2014 2014.153 1-PB2 H3N2 S 65 no
2014 2013.504 1-PB2 H3N2 S 71 no
2014 2014.085 1-PB2 H3N2 S 63 no
2015 2014.97 1-PB2 H3N2 S 65 no
2015 2014.518 1-PB2 H3N2 S 63 no
2015 2014.942 1-PB2 H3N2 S 63 no
2015 2015.09 1-PB2 H3N2 S 66 no
2015 2014.923 1-PB2 H3N2 S 53 no
2015 2015.058 1-PB2 H3N2 S 64 no
2015 2014.789 1-PB2 H3N2 S 63 no
2015 2015.427 1-PB2 H3N2 S 67 no
2015 2014.94 1-PB2 H3N2 S 66 no
2015 2014.953 1-PB2 H3N2 S 64 no
2015 2015.09 1-PB2 H3N2 S 66 no
2015 2015.074 1-PB2 H3N2 S 67 no
2015 2015.038 1-PB2 H3N2 S 68 no
2015 2015.452 1-PB2 H3N2 S 62 no
2015 2015.003 1-PB2 H3N2 S 65 no
2015 2014.978 1-PB2 H3N2 S 65 no
2015 2015.403 1-PB2 H3N2 S 66 no
2015 2014.975 1-PB2 H3N2 S 38 yes
2015 2014.973 1-PB2 H3N2 S 56 no
2015 2015.482 1-PB2 H3N2 S 68 no
2015 2015.093 1-PB2 H3N2 S 66 no
2015 2014.973 1-PB2 H3N2 S 63 no
2015 2015.022 1-PB2 H3N2 S 64 no
2015 2014.866 1-PB2 H3N2 S 63 no
2015 2014.962 1-PB2 H3N2 S 65 no
2015 2015.342 1-PB2 H3N2 S 62 no
2015 2015.033 1-PB2 H3N2 S 65 no
2015 2014.929 1-PB2 H3N2 S 63 no
2015 2014.811 1-PB2 H3N2 S 63 no
2015 2015.011 1-PB2 H3N2 S 50 yes
2015 2015.063 1-PB2 H3N2 S 70 no
2015 2014.649 1-PB2 H3N2 S 64 no
2015 2015.444 1-PB2 H3N2 S 63 no
2015 2014.592 1-PB2 H3N2 S 63 no
2015 2014.926 1-PB2 H3N2 S 66 no
2015 2015.394 1-PB2 H3N2 S 69 no
2015 2014.803 1-PB2 H3N2 S 65 no
2015 2014.86 1-PB2 H3N2 S 25 yes
2015 2015.068 1-PB2 H3N2 S 65 no
2015 2014.852 1-PB2 H3N2 S 64 no
2015 2014.923 1-PB2 H3N2 S 56 no
2015 2014.748 1-PB2 H3N2 S 65 no
2015 2014.896 1-PB2 H3N2 S 68 no
2015 2015.052 1-PB2 H3N2 S 65 no
2015 2015.375 1-PB2 H3N2 S 67 no
2015 2014.808 1-PB2 H3N2 S 66 no
2015 2014.885 1-PB2 H3N2 S 68 no
2015 2015.132 1-PB2 H3N2 S 69 no
2015 2015.208 1-PB2 H3N2 S 59 no
2015 2014.882 1-PB2 H3N2 S 66 no
2016 2015.797 1-PB2 H3N2 S 62 no
2016 2015.707 1-PB2 H3N2 S 66 no
2016 2016.32 1-PB2 H3N2 S 62 no
2016 2015.723 1-PB2 H3N2 S 64 no
2016 2016.128 1-PB2 H3N2 S 64 no
2016 2016.32 1-PB2 H3N2 S 65 no
2016 2015.589 1-PB2 H3N2 S 61 no
2016 2015.512 1-PB2 H3N2 S 66 no
2016 2015.709 1-PB2 H3N2 S 65 no
2016 2015.97 1-PB2 H3N2 S 63 no
2016 2016.429 1-PB2 H3N2 S 65 no
2016 2015.926 1-PB2 H3N2 S 70 no
2016 2016.107 1-PB2 H3N2 S 64 no
2016 2016.189 1-PB2 H3N2 S 61 no
2016 2015.833 1-PB2 H3N2 S 66 no
2016 2016.243 1-PB2 H3N2 S 63 no
2016 2015.556 1-PB2 H3N2 S 62 no
2016 2015.696 1-PB2 H3N2 S 63 no
2016 2016.339 1-PB2 H3N2 S 65 no
2016 2016.23 1-PB2 H3N2 S 70 no
2016 2015.764 1-PB2 H3N2 S 66 no
2016 2016.044 1-PB2 H3N2 S 65 no
2016 2016.011 1-PB2 H3N2 S 63 no
2016 2016.292 1-PB2 H3N2 S 62 no
2016 2016.303 1-PB2 H3N2 S 66 no
2016 2015.759 1-PB2 H3N2 S 62 no
2016 2015.783 1-PB2 H3N2 S 64 no
2016 2016.219 1-PB2 H3N2 S 64 no
2016 2015.657 1-PB2 H3N2 S 63 no
2016 2015.625 1-PB2 H3N2 S 66 no
2016 2015.693 1-PB2 H3N2 S 64 no
2016 2015.709 1-PB2 H3N2 S 66 no
2016 2016.033 1-PB2 H3N2 S 63 no
2016 2016.06 1-PB2 H3N2 S 65 no
2016 2015.674 1-PB2 H3N2 S 64 no
2016 2016.216 1-PB2 H3N2 S 64 no
2016 2015.586 1-PB2 H3N2 S 67 no
2016 2016.071 1-PB2 H3N2 S 66 no
2016 2016.451 1-PB2 H3N2 S 64 no
2016 2016.085 1-PB2 H3N2 S 67 no
2016 2016.107 1-PB2 H3N2 S 62 no
2016 2015.677 1-PB2 H3N2 S 64 no
2016 2016.224 1-PB2 H3N2 S 59 no
2016 2015.688 1-PB2 H3N2 S 63 no
2016 2015.855 1-PB2 H3N2 S 64 no
2016 2015.805 1-PB2 H3N2 S 62 no
2016 2015.572 1-PB2 H3N2 S 63 no
2016 2016.148 1-PB2 H3N2 S 60 no
2016 2016.238 1-PB2 H3N2 S 65 no
2016 2016.355 1-PB2 H3N2 S 63 no
2017 2016.718 1-PB2 H3N2 S 68 no
2017 2017.367 1-PB2 H3N2 S 69 no
2017 2017.016 1-PB2 H3N2 S 67 no
2017 2017.214 1-PB2 H3N2 S 67 no
2017 2017.022 1-PB2 H3N2 S 63 no
2017 2017.427 1-PB2 H3N2 S 75 no
2017 2017.082 1-PB2 H3N2 S 66 no
2017 2016.872 1-PB2 H3N2 S 66 no
2017 2017.085 1-PB2 H3N2 S 72 no
2017 2016.74 1-PB2 H3N2 S 70 no
2017 2017.425 1-PB2 H3N2 S 62 no
2017 2016.732 1-PB2 H3N2 S 63 no
2017 2017.005 1-PB2 H3N2 S 66 no
2017 2017.041 1-PB2 H3N2 S 69 no
2017 2016.705 1-PB2 H3N2 S 66 no
2017 2017.06 1-PB2 H3N2 S 65 no
2017 2016.995 1-PB2 H3N2 S 62 no
2017 2016.612 1-PB2 H3N2 S 71 no
2017 2016.82 1-PB2 H3N2 S 66 no
2017 2017.323 1-PB2 H3N2 S 74 no
2017 2017.348 1-PB2 H3N2 S 65 no
2017 2017.003 1-PB2 H3N2 S 71 no
2017 2017.362 1-PB2 H3N2 S 73 no
2017 2017.066 1-PB2 H3N2 S 74 no
2017 2017.068 1-PB2 H3N2 S 73 no
2017 2017.142 1-PB2 H3N2 S 71 no
2017 2016.891 1-PB2 H3N2 S 72 no
2017 2016.74 1-PB2 H3N2 S 68 no
2017 2017.263 1-PB2 H3N2 S 79 no
2017 2016.951 1-PB2 H3N2 S 66 no
2017 2017.008 1-PB2 H3N2 S 73 no
2017 2017.184 1-PB2 H3N2 S 64 no
2017 2016.978 1-PB2 H3N2 S 64 no
2017 2017.378 1-PB2 H3N2 S 67 no
2017 2017.244 1-PB2 H3N2 S 64 no
2017 2017.003 1-PB2 H3N2 S 64 no
2017 2016.948 1-PB2 H3N2 S 71 no
2017 2017.216 1-PB2 H3N2 S 66 no
2017 2017.318 1-PB2 H3N2 S 66 no
2017 2016.729 1-PB2 H3N2 S 68 no
2017 2016.995 1-PB2 H3N2 S 71 no
2017 2017.246 1-PB2 H3N2 S 66 no
2017 2017.151 1-PB2 H3N2 S 64 no
2017 2017.356 1-PB2 H3N2 S 73 no
2017 2017.175 1-PB2 H3N2 S 69 no
2017 2016.992 1-PB2 H3N2 S 66 no
2017 2016.541 1-PB2 H3N2 S 65 no
2017 2017.005 1-PB2 H3N2 S 69 no
2017 2017.107 1-PB2 H3N2 S 69 no
2017 2017.23 1-PB2 H3N2 S 70 no
2018 2017.805 1-PB2 H3N2 S 76 no
2018 2017.97 1-PB2 H3N2 S 74 no
2018 2017.956 1-PB2 H3N2 S 68 no
2018 2017.797 1-PB2 H3N2 S 69 no
2018 2017.542 1-PB2 H3N2 S 75 no
2018 2017.89 1-PB2 H3N2 S 68 no
2018 2017.74 1-PB2 H3N2 S 73 no
2018 2017.94 1-PB2 H3N2 S 76 no
2018 2017.929 1-PB2 H3N2 S 70 no
2018 2017.984 1-PB2 H3N2 S 68 no
2018 2017.847 1-PB2 H3N2 S 76 no
2018 2017.866 1-PB2 H3N2 S 65 no
2018 2017.97 1-PB2 H3N2 S 67 no
2018 2017.616 1-PB2 H3N2 S 74 no
2018 2017.797 1-PB2 H3N2 S 66 no
2018 2017.844 1-PB2 H3N2 S 66 no
2018 2017.586 1-PB2 H3N2 S 67 no
2018 2017.871 1-PB2 H3N2 S 66 no
2018 2017.622 1-PB2 H3N2 S 74 no
2018 2017.644 1-PB2 H3N2 S 74 no
2018 2017.762 1-PB2 H3N2 S 78 no
2018 2017.726 1-PB2 H3N2 S 65 no
2018 2017.572 1-PB2 H3N2 S 76 no
2018 2017.586 1-PB2 H3N2 S 76 no
2018 2017.995 1-PB2 H3N2 S 68 no
2018 2017.789 1-PB2 H3N2 S 65 no
2018 2017.641 1-PB2 H3N2 S 75 no
2018 2017.666 1-PB2 H3N2 S 68 no
2018 2017.512 1-PB2 H3N2 S 64 no
2018 2017.945 1-PB2 H3N2 S 64 no
2018 2017.984 1-PB2 H3N2 S 69 no
2018 2017.638 1-PB2 H3N2 S 69 no
2018 2017.748 1-PB2 H3N2 S 75 no
2018 2017.825 1-PB2 H3N2 S 69 no
2018 2017.781 1-PB2 H3N2 S 67 no
2018 2017.515 1-PB2 H3N2 S 75 no
2018 2017.564 1-PB2 H3N2 S 75 no
2018 2017.973 1-PB2 H3N2 S 68 no
2018 2017.605 1-PB2 H3N2 S 64 no
2018 2017.901 1-PB2 H3N2 S 66 no
2018 2017.962 1-PB2 H3N2 S 79 no
2018 2017.923 1-PB2 H3N2 S 77 no
2018 2017.937 1-PB2 H3N2 S 69 no
2018 2017.786 1-PB2 H3N2 S 68 no
2018 2017.66 1-PB2 H3N2 S 65 no
2018 2017.967 1-PB2 H3N2 S 65 no
2018 2017.901 1-PB2 H3N2 S 66 no
2018 2017.594 1-PB2 H3N2 S 68 no
2018 2017.852 1-PB2 H3N2 S 66 no
2018 2017.537 1-PB2 H3N2 S 290 yes
2000 1999.995 2-PB1 H3N2 S 11 no
2000 2000.06 2-PB1 H3N2 S 7 no
2000 2000.107 2-PB1 H3N2 S 7 no
2000 1999.896 2-PB1 H3N2 S 7 no
2000 2000 2-PB1 H3N2 S 18 no
2000 2000.055 2-PB1 H3N2 S 9 no
2000 2000.074 2-PB1 H3N2 S 8 no
2000 2000.011 2-PB1 H3N2 S 7 no
2000 1999.756 2-PB1 H3N2 S 21 no
2000 2000 2-PB1 H3N2 S 18 no
2000 1999.995 2-PB1 H3N2 S 6 no
2000 2000.063 2-PB1 H3N2 S 9 no
2000 1999.953 2-PB1 H3N2 S 8 no
2000 1999.926 2-PB1 H3N2 S 7 no
2000 2000.098 2-PB1 H3N2 S 8 no
2000 2000 2-PB1 H3N2 S 18 no
2000 1999.948 2-PB1 H3N2 S 8 no
2000 2000.052 2-PB1 H3N2 S 8 no
2000 1999.984 2-PB1 H3N2 S 10 no
2000 1999.953 2-PB1 H3N2 S 7 no
2000 2000 2-PB1 H3N2 S 19 no
2000 2000 2-PB1 H3N2 S 19 no
2000 2000 2-PB1 H3N2 S 19 no
2000 1999.986 2-PB1 H3N2 S 11 no
2000 1999.778 2-PB1 H3N2 S 21 no
2000 2000 2-PB1 H3N2 S 13 no
2000 2000.107 2-PB1 H3N2 S 10 no
2000 2000.011 2-PB1 H3N2 S 11 no
2000 2000 2-PB1 H3N2 S 21 no
2000 2000 2-PB1 H3N2 S 17 no
2000 1999.915 2-PB1 H3N2 S 6 no
2000 2000 2-PB1 H3N2 S 20 no
2000 2000.131 2-PB1 H3N2 S 12 no
2000 1999.932 2-PB1 H3N2 S 9 no
2000 1999.997 2-PB1 H3N2 S 10 no
2000 2000 2-PB1 H3N2 S 21 no
2000 2000 2-PB1 H3N2 S 8 no
2000 2000 2-PB1 H3N2 S 20 no
2000 2000 2-PB1 H3N2 S 18 no
2000 1999.981 2-PB1 H3N2 S 8 no
2000 2000.011 2-PB1 H3N2 S 9 no
2000 2000 2-PB1 H3N2 S 19 no
2000 2000 2-PB1 H3N2 S 20 no
2000 1999.855 2-PB1 H3N2 S 5 no
2000 1999.91 2-PB1 H3N2 S 11 no
2000 1999.937 2-PB1 H3N2 S 7 no
2000 2000.341 2-PB1 H3N2 S 11 no
2000 2000.005 2-PB1 H3N2 S 13 no
2000 2000.107 2-PB1 H3N2 S 8 no
2000 2000 2-PB1 H3N2 S 9 no
1999 1999 2-PB1 H3N2 S 9 no
1999 1999.066 2-PB1 H3N2 S 15 no
1999 1999 2-PB1 H3N2 S 12 no
1999 1999.277 2-PB1 H3N2 S 14 no
1999 1999.09 2-PB1 H3N2 S 13 no
1999 1999.11 2-PB1 H3N2 S 36 no
1999 1999 2-PB1 H3N2 S 4 no
1999 1998.923 2-PB1 H3N2 S 18 no
1999 1999.145 2-PB1 H3N2 S 14 no
1999 1998.989 2-PB1 H3N2 S 15 no
1999 1999.129 2-PB1 H3N2 S 13 no
1999 1999.129 2-PB1 H3N2 S 14 no
1999 1999.055 2-PB1 H3N2 S 14 no
1999 1999 2-PB1 H3N2 S 16 no
1999 1999 2-PB1 H3N2 S 5 no
1999 1999.23 2-PB1 H3N2 S 14 no
1999 1999 2-PB1 H3N2 S 5 no
1999 1999.066 2-PB1 H3N2 S 13 no
1999 1998.874 2-PB1 H3N2 S 11 no
1999 1999.085 2-PB1 H3N2 S 10 no
1999 1999.115 2-PB1 H3N2 S 11 no
1999 1999.268 2-PB1 H3N2 S 13 no
1999 1999.225 2-PB1 H3N2 S 12 no
1999 1999 2-PB1 H3N2 S 15 no
1999 1999.066 2-PB1 H3N2 S 15 no
1999 1999.027 2-PB1 H3N2 S 10 no
1999 1999 2-PB1 H3N2 S 4 no
1999 1999 2-PB1 H3N2 S 17 no
1999 1998.956 2-PB1 H3N2 S 12 no
1999 1999 2-PB1 H3N2 S 5 no
1999 1999.008 2-PB1 H3N2 S 15 no
1999 1999.036 2-PB1 H3N2 S 17 no
1999 1999 2-PB1 H3N2 S 5 no
1999 1998.992 2-PB1 H3N2 S 34 no
1999 1999.181 2-PB1 H3N2 S 15 no
1999 1999.208 2-PB1 H3N2 S 14 no
1999 1999.107 2-PB1 H3N2 S 19 no
1999 1999 2-PB1 H3N2 S 20 no
1999 1999.088 2-PB1 H3N2 S 12 no
1999 1998.995 2-PB1 H3N2 S 13 no
1999 1999.068 2-PB1 H3N2 S 37 no
1999 1999.038 2-PB1 H3N2 S 35 no
1999 1999.11 2-PB1 H3N2 S 14 no
1999 1998.836 2-PB1 H3N2 S 10 no
1999 1999 2-PB1 H3N2 S 5 no
1999 1999.052 2-PB1 H3N2 S 35 no
1999 1999.019 2-PB1 H3N2 S 9 no
1999 1998.989 2-PB1 H3N2 S 15 no
1999 1999.211 2-PB1 H3N2 S 16 no
1999 1998.989 2-PB1 H3N2 S 14 no
2004 2003.781 2-PB1 H3N2 S 18 no
2004 2004 2-PB1 H3N2 S 22 no
2004 2003.838 2-PB1 H3N2 S 34 no
2004 2003.992 2-PB1 H3N2 S 31 no
2004 2003.962 2-PB1 H3N2 S 33 no
2004 2003.907 2-PB1 H3N2 S 30 no
2004 2003.866 2-PB1 H3N2 S 30 no
2004 2003.537 2-PB1 H3N2 S 32 no
2004 2003.934 2-PB1 H3N2 S 31 no
2004 2003.863 2-PB1 H3N2 S 33 no
2004 2004.172 2-PB1 H3N2 S 27 no
2004 2003.86 2-PB1 H3N2 S 33 no
2004 2003.934 2-PB1 H3N2 S 30 no
2004 2003.811 2-PB1 H3N2 S 31 no
2004 2004.014 2-PB1 H3N2 S 29 no
2004 2003.822 2-PB1 H3N2 S 30 no
2004 2003.896 2-PB1 H3N2 S 32 no
2004 2003.962 2-PB1 H3N2 S 30 no
2004 2003.948 2-PB1 H3N2 S 28 no
2004 2003.622 2-PB1 H3N2 S 19 no
2004 2004.189 2-PB1 H3N2 S 27 no
2004 2003.901 2-PB1 H3N2 S 30 no
2004 2004.014 2-PB1 H3N2 S 28 no
